,DateUpdated,AgeGroups,Total cases,Confirmed cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths,Year,value
2883,2022-04-27,70-79,34061,31122.0,12614.0,2433,2038.0,395.0,2022,0.0
2884,2022-04-28,70-79,34154,31201.0,12649.0,2433,2038.0,395.0,2022,0.0
2885,2022-04-29,70-79,34227,31269.0,12676.0,2434,2039.0,395.0,2022,0.0
2886,2022-05-02,70-79,34377,31409.0,12731.0,2433,2038.0,395.0,2022,0.0
2887,2022-05-03,70-79,34514,31523.0,12782.0,2433,2038.0,395.0,2022,0.0
2888,2022-05-04,70-79,34606,31590.0,12816.0,2435,2040.0,395.0,2022,0.0
2889,2022-06-17,70-79,38796,35198.0,13752.0,2486,2084.0,402.0,2022,0.0
2890,2022-06-20,70-79,38927,35324.0,13799.0,2486,2084.0,402.0,2022,0.0
2891,2022-06-21,70-79,38993,35370.0,13822.0,2488,2085.0,403.0,2022,0.0
2892,2022-06-22,70-79,39059,35432.0,13845.0,2488,2085.0,403.0,2022,0.0
2893,2022-06-23,70-79,39113,35477.0,13865.0,2488,2085.0,403.0,2022,0.0
2894,2022-06-24,70-79,39182,35537.0,13889.0,2488,2085.0,403.0,2022,0.0
2895,2022-05-05,70-79,34694,31669.0,12849.0,2435,2040.0,395.0,2022,0.0
2896,2022-05-06,70-79,34800,31775.0,12888.0,2441,2045.0,396.0,2022,0.0
2897,2022-05-09,70-79,35162,32105.0,13022.0,2441,2045.0,396.0,2022,0.0
2898,2022-05-10,70-79,35315,32238.0,13079.0,2444,2047.0,397.0,2022,0.0
2899,2022-05-11,70-79,35502,32416.0,13148.0,2444,2047.0,397.0,2022,0.0
2900,2022-02-28,80+,25457,22706.0,15415.0,5558,4433.0,1125.0,2022,0.0
2901,2022-03-01,80+,25465,22715.0,15420.0,5559,4433.0,1126.0,2022,0.0
2902,2022-03-02,80+,25483,22726.0,15431.0,5577,4444.0,1133.0,2022,0.0
2903,2022-03-03,80+,25513,22757.0,15449.0,5578,4444.0,1134.0,2022,0.0
2904,2022-03-04,80+,25528,22767.0,15458.0,5589,4448.0,1141.0,2022,0.0
2905,2022-03-07,80+,25580,22827.0,15490.0,5584,4450.0,1134.0,2022,0.0
2906,2022-05-12,80+,27633,24538.0,16733.0,5741,4566.0,1175.0,2022,0.0
2907,2022-05-13,80+,27734,24621.0,16794.0,5752,4574.0,1178.0,2022,0.0
2908,2022-05-16,80+,27970,24832.0,16937.0,5751,4573.0,1178.0,2022,0.0
2909,2022-05-17,80+,28065,24903.0,16995.0,5757,4577.0,1180.0,2022,0.0
2910,2022-01-03,80+,20262,18311.0,12270.0,5034,4012.0,1022.0,2022,0.0
2911,2022-01-04,80+,20436,18452.0,12375.0,5050,4025.0,1025.0,2022,0.0
2912,2022-01-05,80+,20628,18609.0,12491.0,5054,4028.0,1026.0,2022,0.0
2913,2022-03-08,80+,25618,22861.0,15513.0,5607,4467.0,1140.0,2022,0.0
2914,2022-03-09,80+,25625,22868.0,15517.0,5613,4473.0,1140.0,2022,0.0
2915,2022-03-10,80+,25636,22875.0,15524.0,5615,4474.0,1141.0,2022,0.0
2916,2022-03-11,80+,25643,22880.0,15528.0,5631,4487.0,1144.0,2022,0.0
2917,2022-03-14,80+,25672,22900.0,15546.0,5636,4491.0,1145.0,2022,0.0
2918,2022-01-06,80+,20784,18745.0,12586.0,5054,4028.0,1026.0,2022,0.0
2919,2022-01-07,80+,20939,18879.0,12679.0,5087,4055.0,1032.0,2022,0.0
2920,2022-01-10,80+,21555,19464.0,13052.0,5087,4055.0,1032.0,2022,0.0
2921,2022-01-11,80+,21772,19671.0,13184.0,5110,4075.0,1035.0,2022,0.0
2922,2022-01-12,80+,21950,19818.0,13292.0,5111,4076.0,1035.0,2022,0.0
2923,2022-01-13,80+,22189,20006.0,13436.0,5111,4076.0,1035.0,2022,0.0
2924,2022-01-14,80+,22415,20179.0,13573.0,5154,4108.0,1046.0,2022,0.0
2925,2022-03-15,80+,25685,22909.0,15553.0,5645,4498.0,1147.0,2022,0.0
2926,2022-05-18,80+,28156,24966.0,17050.0,5757,4577.0,1180.0,2022,0.0
2927,2022-06-06,80+,29047,25677.0,38241.0,5779,4592.0,1187.0,2022,0.0
2928,2022-06-07,80+,29093,25709.0,38302.0,5788,4600.0,1188.0,2022,0.0
2929,2022-06-08,80+,29121,25727.0,38339.0,5789,4601.0,1188.0,2022,0.0
2930,2022-06-09,80+,29151,25751.0,17652.0,5789,4601.0,1188.0,2022,0.0
